Date,PM2.5 AQI Value,Site Name,Site ID,Source
03/06/2015,47,Intermediate School 143,36-061-0115,AQS
03/07/2015,79,Fort Lee Library,34-003-0003,AQS
03/08/2015,68,Intermediate School 143,36-061-0115,AQS
03/09/2015,56,Intermediate School 143,36-061-0115,AQS
03/10/2015,98,Fort Lee Near Road,34-003-0010,AQS
03/11/2015,56,Elizabeth Lab,34-039-0004,AQS
03/12/2015,31,Is 74,36-005-0112,AQS
03/13/2015,46,Ps 19,36-061-0128,AQS
03/14/2015,51,Fort Lee Near Road,34-003-0010,AQS
03/15/2015,31,Intermediate School 143,36-061-0115,AQS
03/16/2015,59,Fort Lee Library,34-003-0003,AQS
03/17/2015,56,Fort Lee Near Road,34-003-0010,AQS
03/18/2015,33,Intermediate School 143,36-061-0115,AQS
03/19/2015,33,Intermediate School 143,36-061-0115,AQS
03/20/2015,57,Elizabeth Lab,34-039-0004,AQS
03/21/2015,65,Elizabeth Lab,34-039-0004,AQS
03/22/2015,39,Intermediate School 143,36-061-0115,AQS
03/23/2015,38,Intermediate School 143,36-061-0115,AQS
03/24/2015,41,Ps 19,36-061-0128,AQS
03/25/2015,66,Elizabeth Lab,34-039-0004,AQS
03/26/2015,79,Fort Lee Near Road,34-003-0010,AQS
03/27/2015,27,Fort Lee Near Road,34-003-0010,AQS
03/28/2015,56,Jhs 126,36-047-0122,AQS
03/29/2015,27,Intermediate School 143,36-061-0115,AQS
03/30/2015,36,Fort Lee Near Road,34-003-0010,AQS
03/31/2015,30,Ps 19,36-061-0128,AQS
04/01/2015,31,Rahway,34-039-2003,AQS
04/02/2015,53,Fort Lee Near Road,34-003-0010,AQS
04/03/2015,61,Intermediate School 143,36-061-0115,AQS
04/04/2015,32,Fort Lee Near Road,34-003-0010,AQS
04/05/2015,38,Intermediate School 143,36-061-0115,AQS
04/06/2015,63,Fort Lee Near Road,34-003-0010,AQS
04/07/2015,60,Fort Lee Near Road,34-003-0010,AQS
04/08/2015,40,Elizabeth Lab,34-039-0004,AQS
04/09/2015,55,Ps 19,36-061-0128,AQS
04/10/2015,61,Fort Lee Near Road,34-003-0010,AQS
04/11/2015,27,Queens College 2,36-081-0124,AQS
04/12/2015,42,Fort Lee Near Road,34-003-0010,AQS
04/13/2015,53,Fort Lee Near Road,34-003-0010,AQS
04/14/2015,46,Jersey City Firehouse,34-017-1003,AQS
04/15/2015,26,Fort Lee Near Road,34-003-0010,AQS
04/16/2015,32,Fort Lee Near Road,34-003-0010,AQS
04/17/2015,44,Intermediate School 143,36-061-0115,AQS
04/18/2015,46,Rahway,34-039-2003,AQS
04/19/2015,24,Rahway,34-039-2003,AQS
04/20/2015,38,Fort Lee Near Road,34-003-0010,AQS
04/21/2015,40,Elizabeth Lab,34-039-0004,AQS
04/22/2015,53,Fort Lee Near Road,34-003-0010,AQS
04/23/2015,20,Rahway,34-039-2003,AQS
04/24/2015,23,Jhs 126,36-047-0122,AQS
04/25/2015,22,Rahway,34-039-2003,AQS
04/26/2015,20,Rahway,34-039-2003,AQS
04/27/2015,20,Fort Lee Near Road,34-003-0010,AQS
04/28/2015,21,Fort Lee Near Road,34-003-0010,AQS
04/29/2015,39,Fort Lee Near Road,34-003-0010,AQS
04/30/2015,24,Rahway,34-039-2003,AQS
05/01/2015,34,Fort Lee Near Road,34-003-0010,AQS
05/02/2015,52,Fort Lee Near Road,34-003-0010,AQS
05/03/2015,51,Paterson,34-031-0005,AQS
05/04/2015,67,Is 52,36-005-0110,AQS
05/05/2015,70,Fort Lee Near Road,34-003-0010,AQS
05/06/2015,52,Fort Lee Near Road,34-003-0010,AQS
05/07/2015,58,Fort Lee Near Road,34-003-0010,AQS
05/08/2015,67,Fort Lee Near Road,34-003-0010,AQS
05/09/2015,69,Newark Firehouse,34-013-0003,AQS
05/10/2015,54,Fort Lee Near Road,34-003-0010,AQS
05/11/2015,78,Maspeth Library,36-081-0120,AQS
05/12/2015,71,Fort Lee Near Road,34-003-0010,AQS
05/13/2015,29,Fort Lee Near Road,34-003-0010,AQS
05/14/2015,36,Fort Lee Near Road,34-003-0010,AQS
05/15/2015,57,Fort Lee Near Road,34-003-0010,AQS
05/16/2015,56,Elizabeth Lab,34-039-0004,AQS
05/17/2015,71,Queens College 2,36-081-0124,AQS
05/18/2015,68,Fort Lee Near Road,34-003-0010,AQS
05/19/2015,60,Fort Lee Near Road,34-003-0010,AQS
05/20/2015,45,Fort Lee Near Road,34-003-0010,AQS
05/21/2015,38,Fort Lee Near Road,34-003-0010,AQS
05/22/2015,44,Fort Lee Near Road,34-003-0010,AQS
05/23/2015,33,Fort Lee Near Road,34-003-0010,AQS
05/24/2015,54,Fort Lee Near Road,34-003-0010,AQS
05/25/2015,58,Newburgh,36-071-0002,AQS
05/26/2015,54,Fort Lee Near Road,34-003-0010,AQS
05/27/2015,56,Fort Lee Library,34-003-0003,AQS
05/28/2015,59,Fort Lee Near Road,34-003-0010,AQS
05/29/2015,58,Jersey City Firehouse,34-017-1003,AQS
05/30/2015,50,Paterson,34-031-0005,AQS
05/31/2015,45,Fort Lee Near Road,34-003-0010,AQS
06/01/2015,25,Elizabeth Lab,34-039-0004,AQS
06/02/2015,22,Ps 19,36-061-0128,AQS
06/03/2015,36,Fort Lee Near Road,34-003-0010,AQS
06/04/2015,21,Elizabeth Lab,34-039-0004,AQS
06/05/2015,40,Elizabeth Lab,34-039-0004,AQS
06/06/2015,34,Rahway,34-039-2003,AQS
06/07/2015,37,Rahway,34-039-2003,AQS
06/08/2015,40,Union City,34-017-2002,AQS
06/09/2015,52,Fort Lee Near Road,34-003-0010,AQS
06/10/2015,55,Rahway,34-039-2003,AQS
06/11/2015,90,Rahway,34-039-2003,AQS
06/12/2015,76,Elizabeth Lab,34-039-0004,AQS
06/13/2015,52,Fort Lee Near Road,34-003-0010,AQS
06/14/2015,79,Jhs 126,36-047-0122,AQS
06/15/2015,54,Elizabeth Lab,34-039-0004,AQS
06/16/2015,55,Elizabeth Lab,34-039-0004,AQS
06/17/2015,43,Fort Lee Near Road,34-003-0010,AQS
06/18/2015,37,Elizabeth Lab,34-039-0004,AQS
06/19/2015,46,Fort Lee Near Road,34-003-0010,AQS
06/20/2015,50,Union City,34-017-2002,AQS
06/21/2015,40,Rahway,34-039-2003,AQS
06/22/2015,52,Fort Lee Near Road,34-003-0010,AQS
06/23/2015,67,Union City,34-017-2002,AQS
06/24/2015,52,Fort Lee Near Road,34-003-0010,AQS
06/25/2015,39,Elizabeth Lab,34-039-0004,AQS
06/26/2015,53,Jersey City Firehouse,34-017-1003,AQS
06/27/2015,31,Fort Lee Near Road,34-003-0010,AQS
06/28/2015,18,Toms River,34-029-2002,AQS
06/29/2015,38,Rahway,34-039-2003,AQS
06/30/2015,46,Elizabeth Lab,34-039-0004,AQS
07/01/2015,69,Elizabeth Lab,34-039-0004,AQS
07/02/2015,61,Rahway,34-039-2003,AQS
07/03/2015,48,Rahway,34-039-2003,AQS
07/04/2015,79,Newburgh,36-071-0002,AQS
07/05/2015,82,Holtsville,36-103-0009,AQS
07/06/2015,54,Rockland County,36-087-0005,AQS
07/07/2015,59,Elizabeth Lab,34-039-0004,AQS
07/08/2015,71,Fort Lee Near Road,34-003-0010,AQS
07/09/2015,59,Fort Lee Near Road,34-003-0010,AQS
07/10/2015,52,Fort Lee Near Road,34-003-0010,AQS
07/11/2015,59,Rahway,34-039-2003,AQS
07/12/2015,55,Rahway,34-039-2003,AQS
07/13/2015,60,Fort Lee Near Road,34-003-0010,AQS
07/14/2015,57,Rahway,34-039-2003,AQS
07/15/2015,63,Rahway,34-039-2003,AQS
07/16/2015,38,Rahway,34-039-2003,AQS
07/17/2015,38,Union City,34-017-2002,AQS
07/18/2015,54,Richmond Post Office,36-085-0055,AQS
07/19/2015,72,Freshkills West,36-085-0111,AQS
07/20/2015,70,Freshkills West,36-085-0111,AQS
07/21/2015,60,Fort Lee Near Road,34-003-0010,AQS
07/22/2015,49,Fort Lee Near Road,34-003-0010,AQS
07/23/2015,32,Fort Lee Near Road,34-003-0010,AQS
07/24/2015,39,Rahway,34-039-2003,AQS
07/25/2015,52,Rahway,34-039-2003,AQS
07/26/2015,59,Paterson,34-031-0005,AQS
07/27/2015,48,Rahway,34-039-2003,AQS
07/28/2015,58,Fort Lee Near Road,34-003-0010,AQS
07/29/2015,69,Rahway,34-039-2003,AQS
07/30/2015,64,Rahway,34-039-2003,AQS
07/31/2015,59,Fort Lee Near Road,34-003-0010,AQS
08/01/2015,54,Rahway,34-039-2003,AQS
08/02/2015,39,Richmond Post Office,36-085-0055,AQS
08/03/2015,53,Fort Lee Near Road,34-003-0010,AQS
08/04/2015,55,Fort Lee Near Road,34-003-0010,AQS
08/05/2015,42,Fort Lee Near Road,34-003-0010,AQS
08/06/2015,27,Fort Lee Near Road,34-003-0010,AQS
08/07/2015,36,Rahway,34-039-2003,AQS
08/08/2015,35,Rahway,34-039-2003,AQS
08/09/2015,30,Fort Lee Near Road,34-003-0010,AQS
08/10/2015,34,Union City,34-017-2002,AQS
08/11/2015,37,Richmond Post Office,36-085-0055,AQS
08/12/2015,48,Fort Lee Near Road,34-003-0010,AQS
08/13/2015,38,Fort Lee Near Road,34-003-0010,AQS
08/14/2015,44,Rahway,34-039-2003,AQS
08/15/2015,57,Elizabeth Lab,34-039-0004,AQS
08/16/2015,65,Union City,34-017-2002,AQS
08/17/2015,69,Fort Lee Near Road,34-003-0010,AQS
08/18/2015,55,Rahway,34-039-2003,AQS
08/19/2015,42,Rahway,34-039-2003,AQS
08/20/2015,32,Rahway,34-039-2003,AQS
08/21/2015,45,Fort Lee Near Road,34-003-0010,AQS
08/22/2015,45,Rahway,34-039-2003,AQS
08/23/2015,48,Rahway,34-039-2003,AQS
08/24/2015,52,Fort Lee Near Road,34-003-0010,AQS
08/25/2015,64,Fort Lee Near Road,34-003-0010,AQS
08/26/2015,40,Rahway,34-039-2003,AQS
08/27/2015,39,Rahway,34-039-2003,AQS
08/28/2015,34,Union City,34-017-2002,AQS
08/29/2015,52,Rahway,34-039-2003,AQS
08/30/2015,58,Rahway,34-039-2003,AQS
08/31/2015,72,Union City,34-017-2002,AQS
09/01/2015,81,Rahway,34-039-2003,AQS
09/02/2015,83,Rahway,34-039-2003,AQS
09/03/2015,104,Rahway,34-039-2003,AQS
09/04/2015,76,Rahway,34-039-2003,AQS
09/05/2015,64,Toms River,34-029-2002,AQS
09/06/2015,39,Fort Lee Near Road,34-003-0010,AQS
09/07/2015,58,Rockland County,36-087-0005,AQS
09/08/2015,105,Toms River,34-029-2002,AQS
09/09/2015,46,Rahway,34-039-2003,AQS
09/10/2015,58,Rahway,34-039-2003,AQS
09/11/2015,43,Rahway,34-039-2003,AQS
09/12/2015,38,Rahway,34-039-2003,AQS
09/13/2015,48,Fort Lee Near Road,34-003-0010,AQS
09/14/2015,30,Fort Lee Near Road,34-003-0010,AQS
09/15/2015,45,Rahway,34-039-2003,AQS
09/16/2015,55,Rahway,34-039-2003,AQS
09/17/2015,63,Fort Lee Near Road,34-003-0010,AQS
09/18/2015,64,Elizabeth Lab,34-039-0004,AQS
09/19/2015,48,Elizabeth Lab,34-039-0004,AQS
09/20/2015,39,Fort Lee Near Road,34-003-0010,AQS
09/21/2015,28,Fort Lee Near Road,34-003-0010,AQS
09/22/2015,34,Rahway,34-039-2003,AQS
09/23/2015,36,Rahway,34-039-2003,AQS
09/24/2015,41,Toms River,34-029-2002,AQS
09/25/2015,47,Fort Lee Near Road,34-003-0010,AQS
09/26/2015,32,Rahway,34-039-2003,AQS
09/27/2015,37,Union City,34-017-2002,AQS
09/28/2015,39,Elizabeth Lab,34-039-0004,AQS
09/29/2015,52,Elizabeth Lab,34-039-0004,AQS
09/30/2015,38,Fort Lee Near Road,34-003-0010,AQS
10/01/2015,26,Rahway,34-039-2003,AQS
10/02/2015,19,Rahway,34-039-2003,AQS
10/03/2015,24,Ps 19,36-061-0128,AQS
10/04/2015,27,Rahway,34-039-2003,AQS
10/05/2015,33,Rahway,34-039-2003,AQS
10/06/2015,35,Ps 19,36-061-0128,AQS
10/07/2015,33,Rahway,34-039-2003,AQS
10/08/2015,43,Rahway,34-039-2003,AQS
10/09/2015,43,Union City,34-017-2002,AQS
10/10/2015,42,Fort Lee Near Road,34-003-0010,AQS
10/11/2015,43,Rahway,34-039-2003,AQS
10/12/2015,54,Union City,34-017-2002,AQS
10/13/2015,46,Fort Lee Near Road,34-003-0010,AQS
10/14/2015,32,Fort Lee Near Road,34-003-0010,AQS
10/15/2015,29,Elizabeth Lab,34-039-0004,AQS
10/16/2015,32,Rahway,34-039-2003,AQS
10/17/2015,25,Rahway,34-039-2003,AQS
10/18/2015,23,Fort Lee Near Road,34-003-0010,AQS
10/19/2015,30,Fort Lee Near Road,34-003-0010,AQS
10/20/2015,44,Intermediate School 143,36-061-0115,AQS
10/21/2015,62,Fort Lee Near Road,34-003-0010,AQS
10/22/2015,66,Fort Lee Near Road,34-003-0010,AQS
10/23/2015,32,Fort Lee Near Road,34-003-0010,AQS
10/24/2015,28,Union City,34-017-2002,AQS
10/25/2015,26,Fort Lee Near Road,34-003-0010,AQS
10/26/2015,51,Ps 314,36-047-0052,AQS
10/27/2015,40,Fort Lee Near Road,34-003-0010,AQS
10/28/2015,25,Toms River,34-029-2002,AQS
10/29/2015,35,Fort Lee Near Road,34-003-0010,AQS
10/30/2015,42,Toms River,34-029-2002,AQS
10/31/2015,39,Rahway,34-039-2003,AQS
11/01/2015,51,Rahway,34-039-2003,AQS
11/02/2015,53,Fort Lee Near Road,34-003-0010,AQS
11/03/2015,62,Maspeth Library,36-081-0120,AQS
11/04/2015,65,Is 74,36-005-0112,AQS
11/05/2015,95,Union City,34-017-2002,AQS
11/06/2015,55,Fort Lee Near Road,34-003-0010,AQS
11/07/2015,44,Fort Lee Near Road,34-003-0010,AQS
11/08/2015,40,Rahway,34-039-2003,AQS
11/09/2015,54,Jersey City Firehouse,34-017-1003,AQS
11/10/2015,52,Elizabeth Lab,34-039-0004,AQS
11/11/2015,33,Newburgh,36-071-0002,AQS
11/12/2015,30,Elizabeth Lab,34-039-0004,AQS
11/13/2015,24,Fort Lee Near Road,34-003-0010,AQS
11/14/2015,28,Maspeth Library,36-081-0120,AQS
11/15/2015,36,Intermediate School 143,36-061-0115,AQS
11/16/2015,53,Fort Lee Near Road,34-003-0010,AQS
11/17/2015,51,Ps 19,36-061-0128,AQS
11/18/2015,30,Rahway,34-039-2003,AQS
11/19/2015,28,Intermediate School 143,36-061-0115,AQS
11/20/2015,31,Fort Lee Near Road,34-003-0010,AQS
11/21/2015,38,Rahway,34-039-2003,AQS
11/22/2015,33,Intermediate School 143,36-061-0115,AQS
11/23/2015,37,Rahway,34-039-2003,AQS
11/24/2015,52,Is 74,36-005-0112,AQS
11/25/2015,67,Elizabeth Lab,34-039-0004,AQS
11/26/2015,65,Rahway,34-039-2003,AQS
11/27/2015,52,Elizabeth Lab,34-039-0004,AQS
11/28/2015,40,Division Street,36-061-0134,AQS
11/29/2015,41,Is 45,36-061-0079,AQS
11/30/2015,62,Ps 19,36-061-0128,AQS
12/01/2015,39,Elizabeth Lab,34-039-0004,AQS
12/02/2015,62,Elizabeth Lab,34-039-0004,AQS
12/03/2015,39,Is 74,36-005-0112,AQS
12/04/2015,44,Ps 19,36-061-0128,AQS
12/05/2015,59,Is 52,36-005-0110,AQS
12/06/2015,79,Jersey City Firehouse,34-017-1003,AQS
12/07/2015,89,Fort Lee Near Road,34-003-0010,AQS
12/08/2015,60,Ps 19,36-061-0128,AQS
12/09/2015,87,Fort Lee Near Road,34-003-0010,AQS
12/10/2015,68,Queens College 2,36-081-0124,AQS
12/11/2015,85,Union City,34-017-2002,AQS
12/12/2015,96,Fort Lee Near Road,34-003-0010,AQS
12/13/2015,91,Fort Lee Near Road,34-003-0010,AQS
12/14/2015,61,Newark Firehouse,34-013-0003,AQS
12/15/2015,27,Fort Lee Near Road,34-003-0010,AQS
12/16/2015,36,Fort Lee Near Road,34-003-0010,AQS
12/17/2015,38,Division Street,36-061-0134,AQS
12/18/2015,42,Fort Lee Near Road,34-003-0010,AQS
12/19/2015,38,Intermediate School 143,36-061-0115,AQS
12/20/2015,45,Holtsville,36-103-0009,AQS
12/21/2015,48,Intermediate School 143,36-061-0115,AQS
12/22/2015,55,Intermediate School 143,36-061-0115,AQS
12/23/2015,64,Fort Lee Near Road,34-003-0010,AQS
12/24/2015,52,Intermediate School 143,36-061-0115,AQS
12/25/2015,62,Is 74,36-005-0112,AQS
12/26/2015,38,Union City,34-017-2002,AQS
12/27/2015,43,Fort Lee Near Road,34-003-0010,AQS
12/28/2015,35,Ps 19,36-061-0128,AQS
12/29/2015,37,Fort Lee Near Road,34-003-0010,AQS
12/30/2015,66,Elizabeth Lab,34-039-0004,AQS
12/31/2015,40,Maspeth Library,36-081-0120,AQS
01/01/2016,50,Intermediate School 143,36-061-0115,AQS
01/02/2016,63,Intermediate School 143,36-061-0115,AQS
01/03/2016,73,Intermediate School 143,36-061-0115,AQS
01/04/2016,48,Intermediate School 143,36-061-0115,AQS
01/05/2016,59,Is 74,36-005-0112,AQS
01/06/2016,68,Intermediate School 143,36-061-0115,AQS
01/07/2016,96,Jersey City Firehouse,34-017-1003,AQS
01/08/2016,77,Ps 19,36-061-0128,AQS
01/09/2016,63,Ps 19,36-061-0128,AQS
01/10/2016,39,Intermediate School 143,36-061-0115,AQS
01/11/2016,45,Jersey City Firehouse,34-017-1003,AQS
01/12/2016,55,Intermediate School 143,36-061-0115,AQS
01/13/2016,48,Intermediate School 143,36-061-0115,AQS
01/14/2016,61,Intermediate School 143,36-061-0115,AQS
01/15/2016,105,Fort Lee Near Road,34-003-0010,AQS
01/16/2016,52,Intermediate School 143,36-061-0115,AQS
01/17/2016,42,Intermediate School 143,36-061-0115,AQS
01/18/2016,51,Intermediate School 143,36-061-0115,AQS
01/19/2016,41,Intermediate School 143,36-061-0115,AQS
01/20/2016,42,Fort Lee Near Road,34-003-0010,AQS
01/21/2016,48,Jersey City Firehouse,34-017-1003,AQS
01/22/2016,53,Ps 19,36-061-0128,AQS
01/23/2016,47,Ps 19,36-061-0128,AQS
01/24/2016,52,Eisenhower Park,36-059-0005,AQS
01/25/2016,64,Jersey City Firehouse,34-017-1003,AQS
01/26/2016,89,Intermediate School 143,36-061-0115,AQS
01/27/2016,55,Intermediate School 143,36-061-0115,AQS
01/28/2016,62,Newark Firehouse,34-013-0003,AQS
01/29/2016,63,Jersey City Firehouse,34-017-1003,AQS
01/30/2016,68,Intermediate School 143,36-061-0115,AQS
01/31/2016,74,Intermediate School 143,36-061-0115,AQS
02/01/2016,69,Intermediate School 143,36-061-0115,AQS
02/02/2016,45,Newark Firehouse,34-013-0003,AQS
02/03/2016,54,Fort Lee Near Road,34-003-0010,AQS
02/04/2016,47,Intermediate School 143,36-061-0115,AQS
02/05/2016,36,Intermediate School 143,36-061-0115,AQS
02/06/2016,66,Intermediate School 143,36-061-0115,AQS
02/07/2016,70,Elizabeth Lab,34-039-0004,AQS
02/08/2016,42,Elizabeth Lab,34-039-0004,AQS
02/09/2016,67,Ps 19,36-061-0128,AQS
02/10/2016,63,Intermediate School 143,36-061-0115,AQS
02/11/2016,38,Intermediate School 143,36-061-0115,AQS
02/12/2016,50,Intermediate School 143,36-061-0115,AQS
02/13/2016,54,Newark Firehouse,34-013-0003,AQS
02/14/2016,53,Holtsville,36-103-0009,AQS
02/15/2016,69,Elizabeth Lab,34-039-0004,AQS
02/16/2016,57,Fort Lee Near Road,34-003-0010,AQS
02/17/2016,45,Ps 274,36-047-0118,AQS
02/18/2016,39,Elizabeth Lab,34-039-0004,AQS
02/19/2016,44,Elizabeth Lab,34-039-0004,AQS
02/20/2016,59,Intermediate School 143,36-061-0115,AQS
02/21/2016,53,Elizabeth Lab,34-039-0004,AQS
02/22/2016,33,Elizabeth Lab,34-039-0004,AQS
02/23/2016,55,Ps 19,36-061-0128,AQS
02/24/2016,61,Ps 19,36-061-0128,AQS
02/25/2016,42,Intermediate School 143,36-061-0115,AQS
02/26/2016,32,Intermediate School 143,36-061-0115,AQS
02/27/2016,95,Fort Lee Near Road,34-003-0010,AQS
02/28/2016,62,Fort Lee Near Road,34-003-0010,AQS
02/29/2016,53,Fort Lee Near Road,34-003-0010,AQS
03/01/2016,47,Elizabeth Lab,34-039-0004,AQS
03/02/2016,54,Intermediate School 143,36-061-0115,AQS
03/03/2016,34,Intermediate School 143,36-061-0115,AQS
03/04/2016,59,Ps 19,36-061-0128,AQS
03/05/2016,40,Jersey City Firehouse,34-017-1003,AQS
03/06/2016,47,Intermediate School 143,36-061-0115,AQS
03/07/2016,78,Fort Lee Near Road,34-003-0010,AQS
03/08/2016,85,Elizabeth Lab,34-039-0004,AQS
03/09/2016,110,Fort Lee Near Road,34-003-0010,AQS
03/10/2016,70,Fort Lee Near Road,34-003-0010,AQS
03/11/2016,27,Elizabeth Lab,34-039-0004,AQS
03/12/2016,29,Elizabeth Lab,34-039-0004,AQS
03/13/2016,58,Fort Lee Near Road,34-003-0010,AQS
03/14/2016,30,Elizabeth Lab,34-039-0004,AQS
03/15/2016,42,Ps 19,36-061-0128,AQS
03/16/2016,54,Division Street,36-061-0134,AQS
03/17/2016,36,Jersey City Firehouse,34-017-1003,AQS
03/18/2016,38,Elizabeth Lab,34-039-0004,AQS
03/19/2016,24,Toms River,34-029-2002,AQS
03/20/2016,28,Newark Firehouse,34-013-0003,AQS
03/21/2016,31,Fort Lee Near Road,34-003-0010,AQS
03/22/2016,41,Elizabeth Lab,34-039-0004,AQS
03/23/2016,62,Fort Lee Near Road,34-003-0010,AQS
03/24/2016,60,Elizabeth Lab,34-039-0004,AQS
03/25/2016,68,Fort Lee Near Road,34-003-0010,AQS
03/26/2016,29,Fort Lee Near Road,34-003-0010,AQS
03/27/2016,40,Fort Lee Near Road,34-003-0010,AQS
03/28/2016,48,Fort Lee Near Road,34-003-0010,AQS
03/29/2016,24,Intermediate School 143,36-061-0115,AQS
03/30/2016,33,Elizabeth Lab,34-039-0004,AQS
03/31/2016,49,Is 74,36-005-0112,AQS
04/01/2016,48,Intermediate School 143,36-061-0115,AQS
04/02/2016,26,Newark Firehouse,34-013-0003,AQS
04/03/2016,25,Intermediate School 143,36-061-0115,AQS
04/04/2016,50,Elizabeth Lab,34-039-0004,AQS
04/05/2016,32,Intermediate School 143,36-061-0115,AQS
04/06/2016,40,Flemington,34-019-0001,AQS
04/07/2016,44,Fort Lee Near Road,34-003-0010,AQS
04/08/2016,35,Maspeth Library,36-081-0120,AQS
04/09/2016,41,Maspeth Library,36-081-0120,AQS
04/10/2016,35,Flemington,34-019-0001,AQS
04/11/2016,55,Fort Lee Near Road,34-003-0010,AQS
04/12/2016,37,Ps 19,36-061-0128,AQS
04/13/2016,35,Fort Lee Near Road,34-003-0010,AQS
04/14/2016,44,Elizabeth Lab,34-039-0004,AQS
04/15/2016,50,Elizabeth Lab,34-039-0004,AQS
04/16/2016,48,Fort Lee Near Road,34-003-0010,AQS
04/17/2016,59,Fort Lee Near Road,34-003-0010,AQS
04/18/2016,65,Fort Lee Near Road,34-003-0010,AQS
04/19/2016,40,Jersey City Firehouse,34-017-1003,AQS
04/20/2016,27,Jersey City Firehouse,34-017-1003,AQS
04/21/2016,52,Is 74,36-005-0112,AQS
04/22/2016,85,Is 74,36-005-0112,AQS
04/23/2016,43,Newark Firehouse,34-013-0003,AQS
04/24/2016,35,Is 52,36-005-0110,AQS
04/25/2016,55,Jersey City Firehouse,34-017-1003,AQS
04/26/2016,62,Rutgers University,34-023-0011,AQS
04/27/2016,41,Rutgers University,34-023-0011,AQS
04/28/2016,39,Newark Firehouse,34-013-0003,AQS
04/29/2016,43,Elizabeth Lab,34-039-0004,AQS
04/30/2016,33,Flemington,34-019-0001,AQS
05/01/2016,23,Newark Firehouse,34-013-0003,AQS
05/02/2016,53,Elizabeth Lab,34-039-0004,AQS
05/03/2016,48,Elizabeth Lab,34-039-0004,AQS
05/04/2016,39,Elizabeth Lab,34-039-0004,AQS
05/05/2016,23,Elizabeth Lab,34-039-0004,AQS
05/06/2016,28,Elizabeth Lab,34-039-0004,AQS
05/07/2016,41,Jersey City Firehouse,34-017-1003,AQS
05/08/2016,35,Rahway,34-039-2003,AQS
05/09/2016,55,Elizabeth Lab,34-039-0004,AQS
05/10/2016,37,Flemington,34-019-0001,AQS
05/11/2016,48,Fort Lee Near Road,34-003-0010,AQS
05/12/2016,62,Elizabeth Lab,34-039-0004,AQS
05/13/2016,85,Rutgers University,34-023-0011,AQS
05/14/2016,38,Newark Firehouse,34-013-0003,AQS
05/15/2016,24,Chester,34-027-3001,AQS
05/16/2016,52,Flemington,34-019-0001,AQS
05/17/2016,41,Fort Lee Near Road,34-003-0010,AQS
05/18/2016,44,Fort Lee Near Road,34-003-0010,AQS
05/19/2016,52,Fort Lee Near Road,34-003-0010,AQS
05/20/2016,42,Fort Lee Near Road,34-003-0010,AQS
05/21/2016,38,Fort Lee Library,34-003-0003,AQS
05/22/2016,38,Fort Lee Near Road,34-003-0010,AQS
05/23/2016,54,Fort Lee Near Road,34-003-0010,AQS
05/24/2016,48,Elizabeth Lab,34-039-0004,AQS
05/25/2016,70,Fort Lee Near Road,34-003-0010,AQS
05/26/2016,73,Fort Lee Near Road,34-003-0010,AQS
05/27/2016,74,Rutgers University,34-023-0011,AQS
05/28/2016,63,Jersey City Firehouse,34-017-1003,AQS
05/29/2016,53,Flemington,34-019-0001,AQS
05/30/2016,33,Is 45,36-061-0079,AQS
05/31/2016,46,Elizabeth Lab,34-039-0004,AQS
06/01/2016,58,Elizabeth Lab,34-039-0004,AQS
06/02/2016,55,Rahway,34-039-2003,AQS
06/03/2016,55,Fort Lee Near Road,34-003-0010,AQS
06/04/2016,54,Fort Lee Near Road,34-003-0010,AQS
06/05/2016,30,Jersey City Firehouse,34-017-1003,AQS
06/06/2016,39,Elizabeth Lab,34-039-0004,AQS
06/07/2016,45,Flemington,34-019-0001,AQS
06/08/2016,28,Chester,34-027-3001,AQS
06/09/2016,23,Rahway,34-039-2003,AQS
06/10/2016,38,Jersey City Firehouse,34-017-1003,AQS
06/11/2016,70,Elizabeth Lab,34-039-0004,AQS
06/12/2016,54,Flemington,34-019-0001,AQS
06/13/2016,38,Toms River,34-029-2002,AQS
06/14/2016,52,Toms River,34-029-2002,AQS
06/15/2016,55,Fort Lee Near Road,34-003-0010,AQS
06/16/2016,70,Fort Lee Near Road,34-003-0010,AQS
06/17/2016,59,Fort Lee Near Road,34-003-0010,AQS
06/18/2016,43,Fort Lee Near Road,34-003-0010,AQS
06/19/2016,54,Fort Lee Near Road,34-003-0010,AQS
06/20/2016,64,Fort Lee Near Road,34-003-0010,AQS
06/21/2016,52,Newark Firehouse,34-013-0003,AQS
06/22/2016,50,Elizabeth Lab,34-039-0004,AQS
06/23/2016,66,Fort Lee Library,34-003-0003,AQS
06/24/2016,64,Elizabeth Lab,34-039-0004,AQS
06/25/2016,56,Flemington,34-019-0001,AQS
06/26/2016,58,Newburgh,36-071-0002,AQS
06/27/2016,55,Fort Lee Near Road,34-003-0010,AQS
06/28/2016,48,Rahway,34-039-2003,AQS
06/29/2016,43,Jersey City Firehouse,34-017-1003,AQS
06/30/2016,42,Fort Lee Near Road,34-003-0010,AQS
07/01/2016,52,Fort Lee Near Road,34-003-0010,AQS
07/02/2016,49,Fort Lee Library,34-003-0003,AQS
07/03/2016,40,Rahway,34-039-2003,AQS
07/04/2016,53,Rutgers University,34-023-0011,AQS
07/05/2016,35,Pfizer Lab Site,36-005-0133,AQS
07/06/2016,60,Jersey City Firehouse,34-017-1003,AQS
07/07/2016,65,Jersey City Firehouse,34-017-1003,AQS
